country_txt,iyear,provstate
Afghanistan,2014,Paktia
Afghanistan,2014,Paktia
Afghanistan,2014,Sari Pul
Afghanistan,2014,Ghazni
Turkey,2014,Siirt
Pakistan,2014,Balochistan
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Turkey,2014,Hatay
Pakistan,2014,Sindh
Philippines,2014,Basilan
Thailand,2014,Pattani
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Afghanistan,2014,Ghazni
Pakistan,2014,Federally Administered Tribal Areas
Somalia,2014,Banaadir
Iraq,2014,Babil
Egypt,2014,North Sinai
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Baghdad
Afghanistan,2014,Faryab
Afghanistan,2014,Uruzgan
Egypt,2014,North Sinai
India,2014,Meghalaya
Afghanistan,2014,Farah
Somalia,2014,Hiiraan
Somalia,2014,Middle Shebelle
Colombia,2014,Cauca
Afghanistan,2014,Logar
Yemen,2014,Shabwah
Yemen,2014,Al Hudaydah
Pakistan,2014,Sindh
Afghanistan,2014,Faryab
Nigeria,2014,Borno
Iraq,2014,Saladin
Afghanistan,2014,Kunduz
Iraq,2014,Baghdad
Colombia,2014,Cauca
Iraq,2014,Saladin
Iraq,2014,Baghdad
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Saladin
India,2014,Meghalaya
Turkey,2014,Sanliurfa
India,2014,West Bengal
India,2014,Meghalaya
India,2014,Manipur
India,2014,Chhattisgarh
Thailand,2014,Nonthaburi
United Kingdom,2014,Northern Ireland
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Somalia,2014,Banaadir
Somalia,2014,Lower Shebelle
Yemen,2014,Adan
Iraq,2014,Saladin
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Egypt,2014,Giza
Iraq,2014,Baghdad
Egypt,2014,Giza
Egypt,2014,Giza
Egypt,2014,Giza
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Baghdad
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Iraq,2014,Baghdad
Iraq,2014,Karbala
Iraq,2014,Wasit
Iraq,2014,Baghdad
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Thailand,2014,Yala
Afghanistan,2014,Kabul
Afghanistan,2014,Kandahar
Yemen,2014,Dhamar
Afghanistan,2014,Kandahar
Afghanistan,2014,Kapisa
Afghanistan,2014,Faryab
Afghanistan,2014,Kandahar
Nigeria,2014,Delta
India,2014,Jharkhand
India,2014,Odisha
India,2014,Meghalaya
India,2014,Manipur
India,2014,Chhattisgarh
Nigeria,2014,Borno
Iraq,2014,Kirkuk
Philippines,2014,Mountain Province
Thailand,2014,Pattani
Pakistan,2014,Balochistan
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Assam
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Logar
India,2014,Jharkhand
Iraq,2014,Babil
Iraq,2014,Babil
Iraq,2014,Babil
Iraq,2014,Al Anbar
Iraq,2014,Babil
Iraq,2014,Nineveh
Iraq,2014,Saladin
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Diyala
Somalia,2014,Hiiraan
Somalia,2014,Hiiraan
Philippines,2014,Zamboanga Sibugay
Yemen,2014,Amanat Al Asimah
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Afghanistan,2014,Kandahar
Afghanistan,2014,Helmand
Somalia,2014,Mudug
Pakistan,2014,Islamabad Capital Territory
Pakistan,2014,Sindh
Afghanistan,2014,Kandahar
Nigeria,2014,Zamfara
Nigeria,2014,Zamfara
Afghanistan,2014,Helmand
Afghanistan,2014,Zabul
Afghanistan,2014,Faryab
Afghanistan,2014,Uruzgan
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Colombia,2014,Cauca
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Diyala
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Baghdad
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Saladin
Philippines,2014,Davao del Norte
Philippines,2014,Compostela Valley
Pakistan,2014,Balochistan
Somalia,2014,Gedo
Afghanistan,2014,Khost
Afghanistan,2014,Ghor
Afghanistan,2014,Khost
Afghanistan,2014,Helmand
Yemen,2014,Hadramawt
Somalia,2014,Banaadir
Somalia,2014,Banaadir
Afghanistan,2014,Logar
Afghanistan,2014,Logar
Afghanistan,2014,Logar
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Manipur
Turkey,2014,Istanbul
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Bihar
Afghanistan,2014,Ghazni
Afghanistan,2014,Helmand
Afghanistan,2014,Faryab
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Afghanistan,2014,Logar
Iraq,2014,Diyala
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Diyala
Nigeria,2014,Yobe
Nigeria,2014,Yobe
Nigeria,2014,Yobe
Pakistan,2014,Balochistan
Afghanistan,2014,Logar
Afghanistan,2014,Helmand
Afghanistan,2014,Kunduz
Afghanistan,2014,Nangarhar
Philippines,2014,Agusan del Norte
Afghanistan,2014,Ghazni
Afghanistan,2014,Badghis
Afghanistan,2014,Kunar
Afghanistan,2014,Helmand
Afghanistan,2014,Kandahar
Afghanistan,2014,Zabul
Afghanistan,2014,Helmand
Nigeria,2014,Borno
Yemen,2014,Al Bayda
Yemen,2014,Amanat Al Asimah
Afghanistan,2014,Helmand
Afghanistan,2014,Ghazni
Afghanistan,2014,Ghazni
Afghanistan,2014,Ghazni
Afghanistan,2014,Ghazni
Somalia,2014,Banaadir
Somalia,2014,Bay
Afghanistan,2014,Herat
Afghanistan,2014,Herat
Afghanistan,2014,Parwan
Afghanistan,2014,Bamyan
Afghanistan,2014,Kunduz
Afghanistan,2014,Faryab
Afghanistan,2014,Kapisa
Afghanistan,2014,Ghazni
Afghanistan,2014,Khost
Afghanistan,2014,Zabul
Afghanistan,2014,Badghis
Afghanistan,2014,Nangarhar
Afghanistan,2014,Kandahar
Afghanistan,2014,Nangarhar
Afghanistan,2014,Faryab
Thailand,2014,Bangkok
Pakistan,2014,Balochistan
Thailand,2014,Bangkok
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Farah
Nigeria,2014,Zamfara
Afghanistan,2014,Sari Pul
Afghanistan,2014,Baghlan
Afghanistan,2014,Ghazni
Afghanistan,2014,Ghazni
Afghanistan,2014,Kunduz
Iraq,2014,Saladin
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Iraq,2014,Diyala
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Kirkuk
Iraq,2014,Babil
Iraq,2014,Nineveh
Iraq,2014,Diyala
Iraq,2014,Diyala
Iraq,2014,Basra
Iraq,2014,Al Anbar
Thailand,2014,Yala
Thailand,2014,Yala
Thailand,2014,Yala
Thailand,2014,Yala
Somalia,2014,Hiiraan
Afghanistan,2014,Faryab
Afghanistan,2014,Faryab
Somalia,2014,Lower Shebelle
Somalia,2014,Middle Shebelle
Afghanistan,2014,Helmand
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Balkh
India,2014,Jammu and Kashmir
India,2014,Odisha
Pakistan,2014,Punjab
Somalia,2014,Banaadir
Philippines,2014,Cavite
Philippines,2014,Zamboanga del Sur
Philippines,2014,Quezon
India,2014,Manipur
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Ghazni
Pakistan,2014,Khyber Pakhtunkhwa
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Baghdad
Iraq,2014,Nineveh
Iraq,2014,Kirkuk
Iraq,2014,Kirkuk
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Kirkuk
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Thailand,2014,Yala
Thailand,2014,Yala
Thailand,2014,Yala
Thailand,2014,Yala
Somalia,2014,Mudug
Somalia,2014,Lower Shebelle
Afghanistan,2014,Kandahar
Afghanistan,2014,Uruzgan
Pakistan,2014,Sindh
India,2014,Chhattisgarh
Colombia,2014,Cauca
India,2014,Bihar
India,2014,Odisha
Pakistan,2014,Federally Administered Tribal Areas
India,2014,Bihar
India,2014,Odisha
United Kingdom,2014,Northern Ireland
Philippines,2014,Compostela Valley
Afghanistan,2014,Herat
Afghanistan,2014,Kandahar
Pakistan,2014,Balochistan
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Diyala
Colombia,2014,Cauca
Somalia,2014,Lower Shebelle
Afghanistan,2014,Ghazni
Pakistan,2014,Balochistan
Afghanistan,2014,Ghazni
Yemen,2014,Amanat Al Asimah
Yemen,2014,Hadramawt
Somalia,2014,Galguduud
Yemen,2014,Hadramawt
Somalia,2014,Banaadir
Somalia,2014,Galguduud
Egypt,2014,Cairo
Pakistan,2014,Sindh
Pakistan,2014,Sindh
India,2014,Jammu and Kashmir
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Pakistan,2014,Sindh
India,2014,Bihar
India,2014,Manipur
Somalia,2014,Galguduud
Thailand,2014,Bangkok
Thailand,2014,Bangkok
India,2014,Madhya Pradesh
Pakistan,2014,Sindh
India,2014,Jharkhand
Nigeria,2014,Taraba
India,2014,Jharkhand
Somalia,2014,Gedo
Nigeria,2014,Niger
India,2014,Andhra Pradesh
Nigeria,2014,Borno
India,2014,Odisha
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Colombia,2014,Caqueta
Pakistan,2014,Islamabad Capital Territory
Afghanistan,2014,Khost
Afghanistan,2014,Khost
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Wasit
Iraq,2014,Wasit
Iraq,2014,Wasit
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Wasit
Yemen,2014,Amran
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Afghanistan,2014,Faryab
India,2014,Chhattisgarh
India,2014,Chhattisgarh
Nigeria,2014,Yobe
Somalia,2014,Banaadir
Somalia,2014,Lower Juba
Somalia,2014,Banaadir
Somalia,2014,Banaadir
Afghanistan,2014,Kandahar
Pakistan,2014,Balochistan
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Pakistan,2014,Sindh
India,2014,Bihar
India,2014,Bihar
Pakistan,2014,Sindh
Pakistan,2014,Punjab
India,2014,Bihar
India,2014,Bihar
India,2014,Bihar
India,2014,Bihar
India,2014,Manipur
India,2014,Arunachal Pradesh
India,2014,Manipur
Egypt,2014,Qena
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Manipur
India,2014,Odisha
India,2014,Odisha
India,2014,Odisha
Iraq,2014,Diyala
Afghanistan,2014,Zabul
India,2014,Andhra Pradesh
Somalia,2014,Galguduud
Pakistan,2014,Balochistan
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Nangarhar
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Baghdad
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Baghdad
Colombia,2014,Narino
Iraq,2014,Baghdad
Iraq,2014,Diyala
Iraq,2014,Diyala
Nigeria,2014,Borno
Nigeria,2014,Borno
Yemen,2014,Lahij
India,2014,Assam
Pakistan,2014,Sindh
Pakistan,2014,Sindh
India,2014,Bihar
India,2014,Madhya Pradesh
Afghanistan,2014,Kandahar
India,2014,Bihar
India,2014,Bihar
India,2014,Bihar
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Odisha
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
United Kingdom,2014,Northern Ireland
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Andhra Pradesh
Egypt,2014,Giza
Egypt,2014,Giza
Egypt,2014,Giza
Philippines,2014,Compostela Valley
Thailand,2014,Bangkok
Pakistan,2014,Federally Administered Tribal Areas
Pakistan,2014,Sindh
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Jammu and Kashmir
Pakistan,2014,Khyber Pakhtunkhwa
Somalia,2014,Banaadir
Philippines,2014,Surigao del Sur
Philippines,2014,Bulacan
Somalia,2014,Banaadir
Afghanistan,2014,Paktika
Afghanistan,2014,Kandahar
Afghanistan,2014,Herat
Afghanistan,2014,Zabul
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Colombia,2014,Narino
Iraq,2014,Al Anbar
Nigeria,2014,Borno
Somalia,2014,Galguduud
Egypt,2014,Gharbia
Pakistan,2014,Sindh
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Federally Administered Tribal Areas
Pakistan,2014,Punjab
India,2014,Maharashtra
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Odisha
Yemen,2014,Abyan
Pakistan,2014,Khyber Pakhtunkhwa
Nigeria,2014,Taraba
Yemen,2014,Al Bayda
Iraq,2014,Al Anbar
Pakistan,2014,Balochistan
Philippines,2014,Ilocos Sur
Pakistan,2014,Khyber Pakhtunkhwa
Iraq,2014,Diyala
Iraq,2014,Saladin
Pakistan,2014,Balochistan
Afghanistan,2014,Khost
Afghanistan,2014,Khost
Iraq,2014,Baghdad
Iraq,2014,Diyala
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Diyala
Iraq,2014,Saladin
Nigeria,2014,Borno
Yemen,2014,Amanat Al Asimah
Pakistan,2014,Balochistan
Afghanistan,2014,Wardak
Pakistan,2014,Federally Administered Tribal Areas
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Jharkhand
India,2014,Manipur
India,2014,Manipur
India,2014,Jharkhand
Yemen,2014,Hadramawt
Yemen,2014,Hadramawt
Afghanistan,2014,Ghazni
Iraq,2014,Nineveh
Yemen,2014,Amanat Al Asimah
Afghanistan,2014,Khost
Egypt,2014,Qena
Afghanistan,2014,Logar
United States,2014,Nevada
Colombia,2014,Arauca
Somalia,2014,Lower Juba
Somalia,2014,Gedo
Somalia,2014,Bakool
Somalia,2014,Bakool
Somalia,2014,Bakool
Nigeria,2014,Borno
Nigeria,2014,Borno
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Babil
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Baghdad
Iraq,2014,Babil
Iraq,2014,Kirkuk
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Iraq,2014,Diyala
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Nineveh
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Iraq,2014,Kirkuk
Iraq,2014,Nineveh
Yemen,2014,Marib
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Yemen,2014,Hadramawt
Afghanistan,2014,Paktika
Afghanistan,2014,Herat
India,2014,Jammu and Kashmir
India,2014,Manipur
India,2014,Jharkhand
India,2014,Bihar
India,2014,Bihar
Philippines,2014,Surigao del Sur
United States,2014,Kansas
United States,2014,Kansas
Yemen,2014,Amanat Al Asimah
Philippines,2014,Sulu
Afghanistan,2014,Kunduz
Philippines,2014,Compostela Valley
Philippines,2014,Davao Occidental
Thailand,2014,Pathum Thani
Nigeria,2014,Benue
Peru,2014,Ayacucho
Somalia,2014,Banaadir
Somalia,2014,Banaadir
Somalia,2014,Bay
Somalia,2014,Banaadir
Somalia,2014,Lower Shebelle
Somalia,2014,Gedo
Nigeria,2014,Abuja
Nigeria,2014,Borno
Iraq,2014,Saladin
Iraq,2014,Nineveh
Afghanistan,2014,Khost
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Saladin
Iraq,2014,Babil
Iraq,2014,Kirkuk
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Afghanistan,2014,Nangarhar
Afghanistan,2014,Kunduz
Afghanistan,2014,Herat
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Federally Administered Tribal Areas
Afghanistan,2014,Ghazni
Egypt,2014,North Sinai
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Odisha
Philippines,2014,Compostela Valley
Colombia,2014,Norte de Santander
Pakistan,2014,Balochistan
Afghanistan,2014,Uruzgan
Nigeria,2014,Bauchi
India,2014,Tamil Nadu
Thailand,2014,Bangkok
Nigeria,2014,Bayelsa
Philippines,2014,Northern Samar
Pakistan,2014,Federally Administered Tribal Areas
Somalia,2014,Lower Juba
Somalia,2014,Gedo
Somalia,2014,Lower Juba
Nigeria,2014,Borno
Afghanistan,2014,Kabul
Colombia,2014,Cauca
Colombia,2014,Cauca
Pakistan,2014,Balochistan
Yemen,2014,Al Bayda
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Diyala
Iraq,2014,Diyala
Egypt,2014,Giza
Egypt,2014,Giza
Afghanistan,2014,Zabul
Nigeria,2014,Benue
Nigeria,2014,Taraba
Pakistan,2014,Federally Administered Tribal Areas
Afghanistan,2014,Kabul
India,2014,Chhattisgarh
India,2014,Chhattisgarh
India,2014,Manipur
Pakistan,2014,Sindh
Pakistan,2014,Sindh
Nigeria,2014,Bauchi
Turkey,2014,Istanbul
India,2014,Jammu and Kashmir
India,2014,Jammu and Kashmir
Afghanistan,2014,Faryab
Nigeria,2014,Rivers
Afghanistan,2014,Helmand
Afghanistan,2014,Nangarhar
Afghanistan,2014,Laghman
Afghanistan,2014,Kandahar
Philippines,2014,Agusan del Norte
Afghanistan,2014,Badakhshan
Pakistan,2014,Sindh
Somalia,2014,Lower Shebelle
Iraq,2014,Baghdad
Iraq,2014,Al Anbar
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Nigeria,2014,Borno
Colombia,2014,Cauca
Colombia,2014,Arauca
Iraq,2014,Baghdad
Iraq,2014,Nineveh
Iraq,2014,Diyala
Iraq,2014,Baghdad
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Afghanistan,2014,Nangarhar
Afghanistan,2014,Nangarhar
Egypt,2014,North Sinai
Yemen,2014,Al Jawf
Afghanistan,2014,Wardak
Pakistan,2014,Sindh
India,2014,Jharkhand
India,2014,Jharkhand
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Jawzjan
Pakistan,2014,Balochistan
Colombia,2014,Valle del Cauca
Iraq,2014,Kirkuk
Iraq,2014,Kirkuk
Iraq,2014,Kirkuk
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Nigeria,2014,Rivers
Iraq,2014,Nineveh
Somalia,2014,Bay
Somalia,2014,Gedo
Iraq,2014,Baghdad
Iraq,2014,Nineveh
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Saladin
Iraq,2014,Baghdad
Iraq,2014,Al Anbar
Iraq,2014,Nineveh
Afghanistan,2014,Ghazni
Yemen,2014,Hadramawt
Yemen,2014,Ibb
Pakistan,2014,Sindh
India,2014,Jammu and Kashmir
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Jharkhand
India,2014,Chhattisgarh
India,2014,Jharkhand
Pakistan,2014,Federally Administered Tribal Areas
Pakistan,2014,Sindh
Yemen,2014,Amanat Al Asimah
Thailand,2014,Pattani
Nigeria,2014,Bauchi
Nigeria,2014,Bauchi
Nigeria,2014,Delta
Pakistan,2014,Khyber Pakhtunkhwa
Yemen,2014,Al Jawf
Turkey,2014,Diyarbakir
Iraq,2014,Saladin
United Kingdom,2014,Northern Ireland
Pakistan,2014,Balochistan
Afghanistan,2014,Faryab
Somalia,2014,Banaadir
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Nineveh
Iraq,2014,Al Anbar
Iraq,2014,Kirkuk
Iraq,2014,Kirkuk
Iraq,2014,Kirkuk
Egypt,2014,Giza
Egypt,2014,North Sinai
Iraq,2014,Baghdad
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Federally Administered Tribal Areas
Yemen,2014,Abyan
Pakistan,2014,Sindh
India,2014,Jharkhand
India,2014,Jharkhand
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Badakhshan
Pakistan,2014,Balochistan
India,2014,Mizoram
Pakistan,2014,Sindh
India,2014,West Bengal
India,2014,Manipur
India,2014,Jammu and Kashmir
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Sindh
Pakistan,2014,Balochistan
Somalia,2014,Hiiraan
Algeria,2014,Tizi Ouzou
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Diyala
Iraq,2014,Saladin
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Afghanistan,2014,Badghis
Yemen,2014,Lahij
Afghanistan,2014,Faryab
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Iraq,2014,Saladin
Iraq,2014,Diyala
Iraq,2014,Diyala
Colombia,2014,Arauca
India,2014,Kerala
Pakistan,2014,Balochistan
Nigeria,2014,Bauchi
Nigeria,2014,Bauchi
Nigeria,2014,Bauchi
Nigeria,2014,Bauchi
Somalia,2014,Banaadir
Somalia,2014,Lower Juba
Somalia,2014,Lower Shebelle
Iraq,2014,Muthanna
Iraq,2014,Babil
Iraq,2014,Saladin
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Baghdad
Egypt,2014,Cairo
Afghanistan,2014,Baghlan
Afghanistan,2014,Kabul
Iraq,2014,Babil
Iraq,2014,Diyala
Pakistan,2014,Khyber Pakhtunkhwa
Nigeria,2014,Taraba
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Bihar
Pakistan,2014,Sindh
Pakistan,2014,Punjab
Nigeria,2014,Adamawa
India,2014,Maharashtra
Thailand,2014,Yala
Pakistan,2014,Punjab
Nigeria,2014,Benue
India,2014,Jharkhand
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Khyber Pakhtunkhwa
Pakistan,2014,Khyber Pakhtunkhwa
Nigeria,2014,Borno
Yemen,2014,Amanat Al Asimah
Yemen,2014,Amanat Al Asimah
Yemen,2014,Amanat Al Asimah
Somalia,2014,Banaadir
Somalia,2014,Banaadir
Somalia,2014,Bay
Somalia,2014,Lower Shebelle
Afghanistan,2014,Logar
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Kabul
Iraq,2014,Wasit
Iraq,2014,Diyala
Iraq,2014,Diyala
Iraq,2014,Babil
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Iraq,2014,Baghdad
Pakistan,2014,Khyber Pakhtunkhwa
India,2014,Jammu and Kashmir
India,2014,Jammu and Kashmir
India,2014,Jammu and Kashmir
Philippines,2014,Cagayan
Pakistan,2014,Sindh
Thailand,2014,Trang
India,2014,Maharashtra
Iraq,2014,Diyala
Iraq,2014,Diyala
Iraq,2014,Diyala
Thailand,2014,Bangkok
Peru,2014,Puno
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Khyber Pakhtunkhwa
Afghanistan,2014,Kandahar
Afghanistan,2014,Parwan
Iraq,2014,Baghdad
Nigeria,2014,Adamawa
Yemen,2014,Amanat Al Asimah
Somalia,2014,Banaadir
Somalia,2014,Hiiraan
Afghanistan,2014,Nangarhar
Afghanistan,2014,Ghazni
Afghanistan,2014,Farah
Iraq,2014,unknown
Nigeria,2014,Taraba
Iraq,2014,Diyala
Iraq,2014,Al Anbar
Iraq,2014,Diyala
Iraq,2014,Baghdad
Iraq,2014,Nineveh
Iraq,2014,Babil
Iraq,2014,Nineveh
Iraq,2014,Kirkuk
Iraq,2014,Baghdad
Afghanistan,2014,Kandahar
Pakistan,2014,Balochistan
Colombia,2014,Meta
Pakistan,2014,Sindh
Pakistan,2014,Punjab
Pakistan,2014,Federally Administered Tribal Areas
Peru,2014,Lima
Nigeria,2014,Kaduna
Thailand,2014,Narathiwat
Colombia,2014,Norte de Santander
India,2014,Andhra Pradesh
Thailand,2014,Pathum Thani
Pakistan,2014,Federally Administered Tribal Areas
Pakistan,2014,Khyber Pakhtunkhwa
Nigeria,2014,Borno
Afghanistan,2014,Kunduz
Afghanistan,2014,Khost
Egypt,2014,Giza
India,2014,Tamil Nadu
India,2014,Chhattisgarh
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Balochistan
Pakistan,2014,Khyber Pakhtunkhwa
Yemen,2014,Abyan
Somalia,2014,Hiiraan
Somalia,2014,Banaadir
Somalia,2014,Banaadir
Somalia,2014,Banaadir
Somalia,2014,Bay
Afghanistan,2014,Farah
Afghanistan,2014,Nangarhar
Afghanistan,2014,Kandahar
Afghanistan,2014,Sari Pul
Iraq,2014,Nineveh
Egypt,2014,Giza
Iraq,2014,Al Anbar
Iraq,2014,Al Anbar
Iraq,2014,Diyala
Iraq,2014,Nineveh
Iraq,2014,Nineveh
Iraq,2014,Kirkuk
Iraq,2014,Saladin
Iraq,2014,Saladin
India,2014,Jammu and Kashmir
India,2014,Jammu and Kashmir
India,2014,Jammu and Kashmir
Afghanistan,2014,Kunar
Afghanistan,2014,Helmand
Thailand,2014,Bangkok
Philippines,2014,Lanao del Sur
Iraq,2014,Al Anbar
